date,route,market,bookings,avg_fare_hkd,load_factor,search_volume_index
2024-04-09,HKG-LHR,UK,283,5703,0.791,1837
2024-04-10,HKG-LHR,UK,270,5459,0.767,1846
2024-04-11,HKG-LHR,UK,228,5113,0.758,1268
2024-04-12,HKG-LHR,UK,266,4838,0.817,1682
2024-04-13,HKG-LHR,UK,279,5294,0.796,1553
2024-04-14,HKG-LHR,UK,300,5260,0.785,2050
2024-04-15,HKG-LHR,UK,278,5676,0.847,2274
2024-04-16,HKG-LHR,UK,288,5015,0.841,2059
2024-04-17,HKG-LHR,UK,272,5456,0.796,2087
2024-04-18,HKG-LHR,UK,239,4666,0.742,1530
2024-04-19,HKG-LHR,UK,280,5682,0.768,1579
2024-04-20,HKG-LHR,UK,288,4914,0.824,1963
2024-04-21,HKG-LHR,UK,288,4666,0.827,2284
2024-04-22,HKG-LHR,UK,299,5518,0.803,2186
2024-04-23,HKG-LHR,UK,254,4991,0.787,1744
2024-04-24,HKG-LHR,UK,274,4916,0.782,2268
2024-04-25,HKG-LHR,UK,269,5346,0.808,2226
2024-04-26,HKG-LHR,UK,237,5113,0.8,1993
2024-04-27,HKG-LHR,UK,272,4782,0.828,1560
2024-04-28,HKG-LHR,UK,242,5586,0.707,1634
2024-04-29,HKG-LHR,UK,304,4971,0.785,1740
2024-04-30,HKG-LHR,UK,296,4316,0.859,2081
2024-05-01,HKG-LHR,UK,248,4862,0.771,1639
2024-05-02,HKG-LHR,UK,262,4399,0.796,2182
2024-05-03,HKG-LHR,UK,269,4549,0.86,1785
2024-05-04,HKG-LHR,UK,248,4824,0.777,2053
2024-05-05,HKG-LHR,UK,281,4599,0.752,1672
2024-05-06,HKG-LHR,UK,261,4793,0.78,1491
2024-05-07,HKG-LHR,UK,307,5123,0.838,1997
2024-05-08,HKG-LHR,UK,253,5188,0.773,1730
2024-05-09,HKG-LHR,UK,232,4983,0.776,1892
2024-05-10,HKG-LHR,UK,240,4989,0.79,1815
2024-05-11,HKG-LHR,UK,268,5197,0.808,1829
2024-05-12,HKG-LHR,UK,288,5004,0.812,1612
2024-05-13,HKG-LHR,UK,307,4553,0.853,1789
2024-05-14,HKG-LHR,UK,279,5743,0.831,1864
2024-05-15,HKG-LHR,UK,251,5113,0.795,1827
2024-05-16,HKG-LHR,UK,242,5181,0.775,1637
2024-05-17,HKG-LHR,UK,226,5259,0.807,1258
2024-05-18,HKG-LHR,UK,271,5136,0.824,2131
2024-05-19,HKG-LHR,UK,272,4883,0.879,1531
2024-05-20,HKG-LHR,UK,270,5277,0.82,1757
2024-05-21,HKG-LHR,UK,288,5062,0.788,2312
2024-05-22,HKG-LHR,UK,264,4584,0.862,1828
2024-05-23,HKG-LHR,UK,242,5749,0.803,1697
2024-05-24,HKG-LHR,UK,233,5337,0.808,1633
2024-05-25,HKG-LHR,UK,243,5153,0.797,1963
2024-05-26,HKG-LHR,UK,248,5331,0.723,1654
2024-05-27,HKG-LHR,UK,269,5634,0.797,1723
2024-05-28,HKG-LHR,UK,262,5146,0.83,1976
2024-05-29,HKG-LHR,UK,266,4695,0.819,1746
2024-05-30,HKG-LHR,UK,248,5882,0.778,1633
2024-05-31,HKG-LHR,UK,224,5369,0.805,1837
2024-06-01,HKG-LHR,UK,234,5413,0.758,1374
2024-06-02,HKG-LHR,UK,304,5250,0.846,2526
2024-06-03,HKG-LHR,UK,245,4854,0.767,2077
2024-06-04,HKG-LHR,UK,287,5211,0.832,2038
2024-06-05,HKG-LHR,UK,245,5494,0.799,2029
2024-06-06,HKG-LHR,UK,232,4960,0.751,1443
2024-06-07,HKG-LHR,UK,230,5123,0.754,1526
2024-06-08,HKG-LHR,UK,246,4220,0.773,1419
2024-06-09,HKG-LHR,UK,265,4629,0.814,2245
2024-06-10,HKG-LHR,UK,277,5061,0.801,1785
2024-06-11,HKG-LHR,UK,265,5180,0.829,2169
2024-06-12,HKG-LHR,UK,254,5139,0.828,1632
2024-06-13,HKG-LHR,UK,219,4362,0.833,1710
2024-06-14,HKG-LHR,UK,205,4809,0.803,1601
2024-06-15,HKG-LHR,UK,233,5672,0.763,1350
2024-06-16,HKG-LHR,UK,258,5259,0.821,1766
2024-06-17,HKG-LHR,UK,263,5300,0.801,2140
2024-06-18,HKG-LHR,UK,255,5188,0.828,1653
2024-06-19,HKG-LHR,UK,238,4770,0.798,1668
2024-06-20,HKG-LHR,UK,228,6000,0.776,1537
2024-06-21,HKG-LHR,UK,240,5140,0.868,1885
2024-06-22,HKG-LHR,UK,240,4774,0.787,1699
2024-06-23,HKG-LHR,UK,261,5230,0.845,1642
2024-06-24,HKG-LHR,UK,251,6203,0.815,1923
2024-06-25,HKG-LHR,UK,238,4715,0.825,1357
2024-06-26,HKG-LHR,UK,235,5074,0.817,1376
2024-06-27,HKG-LHR,UK,206,5192,0.799,1333
2024-06-28,HKG-LHR,UK,209,5376,0.76,1247
2024-06-29,HKG-LHR,UK,218,5631,0.806,1802
2024-06-30,HKG-LHR,UK,262,6248,0.757,2186
2024-07-01,HKG-LHR,UK,282,5285,0.786,1903
2024-07-02,HKG-LHR,UK,266,5823,0.812,2026
2024-07-03,HKG-LHR,UK,272,5945,0.802,1773
2024-07-04,HKG-LHR,UK,255,4826,0.775,1975
2024-07-05,HKG-LHR,UK,251,5616,0.789,1658
2024-07-06,HKG-LHR,UK,271,6001,0.785,1790
2024-07-07,HKG-LHR,UK,279,5750,0.761,1754
2024-07-08,HKG-LHR,UK,285,5574,0.795,2024
2024-07-09,HKG-LHR,UK,274,5712,0.832,2301
2024-07-10,HKG-LHR,UK,255,5464,0.818,1447
2024-07-11,HKG-LHR,UK,240,6030,0.827,1650
2024-07-12,HKG-LHR,UK,270,5278,0.812,2094
2024-07-13,HKG-LHR,UK,256,5377,0.761,1891
2024-07-14,HKG-LHR,UK,261,5710,0.784,2116
2024-07-15,HKG-LHR,UK,282,5740,0.835,2279
2024-07-16,HKG-LHR,UK,274,5891,0.782,1786
2024-07-17,HKG-LHR,UK,276,5252,0.784,2253
2024-07-18,HKG-LHR,UK,239,5262,0.788,2011
2024-07-19,HKG-LHR,UK,229,5039,0.82,1465
2024-07-20,HKG-LHR,UK,243,4953,0.777,1340
2024-07-21,HKG-LHR,UK,283,5201,0.816,1957
2024-07-22,HKG-LHR,UK,239,6140,0.761,1689
2024-07-23,HKG-LHR,UK,268,6163,0.828,2274
2024-07-24,HKG-LHR,UK,238,5734,0.791,1560
2024-07-25,HKG-LHR,UK,247,5947,0.794,1726
2024-07-26,HKG-LHR,UK,228,5860,0.759,1530
2024-07-27,HKG-LHR,UK,259,5729,0.715,1587
2024-07-28,HKG-LHR,UK,287,5423,0.761,2078
2024-07-29,HKG-LHR,UK,267,6173,0.819,1812
2024-07-30,HKG-LHR,UK,264,5988,0.877,1902
2024-07-31,HKG-LHR,UK,221,5874,0.822,1698
2024-08-01,HKG-LHR,UK,225,6200,0.818,1820
2024-08-02,HKG-LHR,UK,219,5441,0.778,1241
2024-08-03,HKG-LHR,UK,229,4418,0.779,1552
2024-08-04,HKG-LHR,UK,248,6549,0.802,2100
2024-08-05,HKG-LHR,UK,265,6046,0.818,1837
2024-08-06,HKG-LHR,UK,255,5896,0.816,1604
2024-08-07,HKG-LHR,UK,244,6685,0.791,1680
2024-08-08,HKG-LHR,UK,244,6189,0.8,1609
2024-08-09,HKG-LHR,UK,233,4664,0.838,1375
2024-08-10,HKG-LHR,UK,251,5262,0.756,1494
2024-08-11,HKG-LHR,UK,250,5448,0.805,2115
2024-08-12,HKG-LHR,UK,268,6147,0.836,1950
2024-08-13,HKG-LHR,UK,246,4739,0.795,1792
2024-08-14,HKG-LHR,UK,220,5591,0.767,1292
2024-08-15,HKG-LHR,UK,232,5967,0.812,1800
2024-08-16,HKG-LHR,UK,224,5133,0.724,1606
2024-08-17,HKG-LHR,UK,237,6220,0.843,1788
2024-08-18,HKG-LHR,UK,232,5511,0.808,1615
2024-08-19,HKG-LHR,UK,273,6179,0.802,1557
2024-08-20,HKG-LHR,UK,256,5172,0.798,1996
2024-08-21,HKG-LHR,UK,252,5510,0.73,1438
2024-08-22,HKG-LHR,UK,208,5691,0.779,1661
2024-08-23,HKG-LHR,UK,229,4976,0.777,1739
2024-08-24,HKG-LHR,UK,220,4941,0.808,1499
2024-08-25,HKG-LHR,UK,242,4782,0.82,1478
2024-08-26,HKG-LHR,UK,252,5269,0.768,1423
2024-08-27,HKG-LHR,UK,239,5379,0.815,1786
2024-08-28,HKG-LHR,UK,240,5799,0.776,1770
2024-08-29,HKG-LHR,UK,223,5278,0.74,1409
2024-08-30,HKG-LHR,UK,210,4595,0.767,1212
2024-08-31,HKG-LHR,UK,248,4899,0.758,1980
2024-09-01,HKG-LHR,UK,224,4796,0.771,1532
2024-09-02,HKG-LHR,UK,178,4341,0.759,1176
2024-09-03,HKG-LHR,UK,198,5141,0.811,1311
2024-09-04,HKG-LHR,UK,184,5093,0.825,1070
2024-09-05,HKG-LHR,UK,197,4685,0.779,1540
2024-09-06,HKG-LHR,UK,169,4699,0.771,955
2024-09-07,HKG-LHR,UK,190,5129,0.79,1360
2024-09-08,HKG-LHR,UK,213,5434,0.862,1193
2024-09-09,HKG-LHR,UK,202,5414,0.803,1279
2024-09-10,HKG-LHR,UK,197,5321,0.752,1398
2024-09-11,HKG-LHR,UK,192,5506,0.756,1125
2024-09-12,HKG-LHR,UK,154,4586,0.716,914
2024-09-13,HKG-LHR,UK,164,4813,0.737,982
2024-09-14,HKG-LHR,UK,208,5370,0.782,1713
2024-09-15,HKG-LHR,UK,195,5234,0.793,1558
2024-09-16,HKG-LHR,UK,207,4271,0.788,1567
2024-09-17,HKG-LHR,UK,197,5841,0.75,1545
2024-09-18,HKG-LHR,UK,189,5059,0.769,1327
2024-09-19,HKG-LHR,UK,191,5662,0.773,1606
2024-09-20,HKG-LHR,UK,170,5413,0.74,1212
2024-09-21,HKG-LHR,UK,220,5050,0.722,1398
2024-09-22,HKG-LHR,UK,218,5326,0.794,1502
2024-09-23,HKG-LHR,UK,212,5597,0.811,1641
2024-09-24,HKG-LHR,UK,205,5469,0.771,1153
2024-09-25,HKG-LHR,UK,212,5188,0.808,1176
2024-09-26,HKG-LHR,UK,171,5104,0.807,1220
2024-09-27,HKG-LHR,UK,155,5012,0.809,909
2024-09-28,HKG-LHR,UK,196,5013,0.722,1123
2024-09-29,HKG-LHR,UK,210,5071,0.772,1366
2024-09-30,HKG-LHR,UK,198,5568,0.793,1545
2024-10-01,HKG-LHR,UK,202,5029,0.81,1664
2024-10-02,HKG-LHR,UK,166,5351,0.78,1386
2024-10-03,HKG-LHR,UK,185,4969,0.794,1436
2024-10-04,HKG-LHR,UK,172,4973,0.825,1066
2024-10-05,HKG-LHR,UK,196,4415,0.773,1560
2024-10-06,HKG-LHR,UK,171,5259,0.752,1194
2024-10-07,HKG-LHR,UK,218,5685,0.831,1789
2024-10-08,HKG-LHR,UK,201,5642,0.829,1667
2024-10-09,HKG-LHR,UK,176,5182,0.779,1149
2024-10-10,HKG-LHR,UK,186,6027,0.79,1300
2024-10-11,HKG-LHR,UK,182,5070,0.78,1235
2024-10-12,HKG-LHR,UK,176,5617,0.807,1073
2024-10-13,HKG-LHR,UK,215,5065,0.795,1739
2024-10-14,HKG-LHR,UK,221,5134,0.83,1745
2024-10-15,HKG-LHR,UK,211,4760,0.848,1426
2024-10-16,HKG-LHR,UK,200,4444,0.753,1656
2024-10-17,HKG-LHR,UK,185,4319,0.802,1143
2024-10-18,HKG-LHR,UK,201,5064,0.784,1254
2024-10-19,HKG-LHR,UK,178,4695,0.761,1016
2024-10-20,HKG-LHR,UK,184,4419,0.795,1259
2024-10-21,HKG-LHR,UK,203,4342,0.759,1422
2024-10-22,HKG-LHR,UK,217,4785,0.836,1416
2024-10-23,HKG-LHR,UK,183,5727,0.776,1326
2024-10-24,HKG-LHR,UK,181,5652,0.813,1360
2024-10-25,HKG-LHR,UK,183,5137,0.74,1216
2024-10-26,HKG-LHR,UK,193,5565,0.811,1080
2024-10-27,HKG-LHR,UK,202,5371,0.761,1434
2024-10-28,HKG-LHR,UK,210,4704,0.754,1450
2024-10-29,HKG-LHR,UK,204,5769,0.764,1515
2024-10-30,HKG-LHR,UK,228,4669,0.735,1843
2024-10-31,HKG-LHR,UK,174,5092,0.748,963
2024-11-01,HKG-LHR,UK,172,5027,0.778,1129
2024-11-02,HKG-LHR,UK,186,4958,0.728,1461
2024-11-03,HKG-LHR,UK,210,4937,0.775,1157
2024-11-04,HKG-LHR,UK,205,5382,0.823,1295
2024-11-05,HKG-LHR,UK,216,5002,0.797,1646
2024-11-06,HKG-LHR,UK,204,4376,0.793,1229
2024-11-07,HKG-LHR,UK,185,5506,0.75,1132
2024-11-08,HKG-LHR,UK,190,4383,0.766,1173
2024-11-09,HKG-LHR,UK,172,4578,0.733,1401
2024-11-10,HKG-LHR,UK,207,5671,0.81,1557
2024-11-11,HKG-LHR,UK,220,5260,0.762,1276
2024-11-12,HKG-LHR,UK,197,5441,0.812,1347
2024-11-13,HKG-LHR,UK,198,5263,0.691,1185
2024-11-14,HKG-LHR,UK,190,5079,0.794,1475
2024-11-15,HKG-LHR,UK,176,5042,0.768,1105
2024-11-16,HKG-LHR,UK,205,5524,0.748,1520
2024-11-17,HKG-LHR,UK,234,4392,0.8,1769
2024-11-18,HKG-LHR,UK,217,4731,0.781,1738
2024-11-19,HKG-LHR,UK,199,4623,0.738,1600
2024-11-20,HKG-LHR,UK,198,5090,0.765,1493
2024-11-21,HKG-LHR,UK,192,6103,0.816,1091
2024-11-22,HKG-LHR,UK,205,4761,0.727,1330
2024-11-23,HKG-LHR,UK,223,5527,0.775,1257
2024-11-24,HKG-LHR,UK,230,5260,0.781,1650
2024-11-25,HKG-LHR,UK,228,5540,0.756,1886
2024-11-26,HKG-LHR,UK,226,5406,0.817,1891
2024-11-27,HKG-LHR,UK,186,4882,0.798,1146
2024-11-28,HKG-LHR,UK,189,4357,0.825,1295
2024-11-29,HKG-LHR,UK,211,5495,0.801,1568
2024-11-30,HKG-LHR,UK,209,4926,0.861,1178
2024-12-01,HKG-LHR,UK,255,5882,0.774,1590
2024-12-02,HKG-LHR,UK,260,5899,0.839,1480
2024-12-03,HKG-LHR,UK,265,5676,0.808,1800
2024-12-04,HKG-LHR,UK,242,6342,0.795,2013
2024-12-05,HKG-LHR,UK,230,6170,0.813,1551
2024-12-06,HKG-LHR,UK,234,5931,0.775,1578
2024-12-07,HKG-LHR,UK,265,6068,0.78,2197
2024-12-08,HKG-LHR,UK,269,6454,0.754,1496
2024-12-09,HKG-LHR,UK,256,5383,0.794,1716
2024-12-10,HKG-LHR,UK,262,5674,0.792,1515
2024-12-11,HKG-LHR,UK,265,6013,0.835,1634
2024-12-12,HKG-LHR,UK,247,5978,0.77,1453
2024-12-13,HKG-LHR,UK,242,6507,0.856,1774
2024-12-14,HKG-LHR,UK,292,5256,0.852,1785
2024-12-15,HKG-LHR,UK,260,5895,0.804,2156
2024-12-16,HKG-LHR,UK,285,6214,0.822,2122
2024-12-17,HKG-LHR,UK,291,5935,0.844,2096
2024-12-18,HKG-LHR,UK,246,5414,0.782,1850
2024-12-19,HKG-LHR,UK,262,5601,0.851,2113
2024-12-20,HKG-LHR,UK,252,5298,0.851,1392
2024-12-21,HKG-LHR,UK,265,5517,0.783,1926
2024-12-22,HKG-LHR,UK,289,5316,0.913,2194
2024-12-23,HKG-LHR,UK,271,5903,0.858,2207
2024-12-24,HKG-LHR,UK,290,4835,0.802,1670
2024-12-25,HKG-LHR,UK,240,5724,0.73,1480
2024-12-26,HKG-LHR,UK,247,5294,0.813,1668
2024-12-27,HKG-LHR,UK,267,6013,0.845,2170
2024-12-28,HKG-LHR,UK,273,5903,0.818,2250
2024-12-29,HKG-LHR,UK,282,5300,0.831,1561
2024-12-30,HKG-LHR,UK,286,5371,0.784,2081
2023-01-01,HKG-JFK,US,213,5270,0.775,1538
2023-01-02,HKG-JFK,US,246,4737,0.796,1448
2023-01-03,HKG-JFK,US,243,4958,0.771,1813
2023-01-04,HKG-JFK,US,208,5698,0.789,1527
2023-01-05,HKG-JFK,US,210,5720,0.837,1197
2023-01-06,HKG-JFK,US,191,5311,0.758,1142
2023-01-07,HKG-JFK,US,199,4695,0.764,1279
2023-01-08,HKG-JFK,US,242,5060,0.766,1807
2023-01-09,HKG-JFK,US,227,5294,0.834,1813
2023-01-10,HKG-JFK,US,221,3865,0.743,1272
2023-01-11,HKG-JFK,US,214,4653,0.841,1228
2023-01-12,HKG-JFK,US,210,4834,0.786,1635
2023-01-13,HKG-JFK,US,233,5117,0.824,1944
2023-01-14,HKG-JFK,US,205,5249,0.778,1584
2023-01-15,HKG-JFK,US,206,4547,0.804,1220
2023-01-16,HKG-JFK,US,245,5723,0.77,1625
2023-01-17,HKG-JFK,US,241,4658,0.807,1492
2023-01-18,HKG-JFK,US,244,4680,0.869,1346
2023-01-19,HKG-JFK,US,228,4929,0.798,1886
2023-01-20,HKG-JFK,US,216,5076,0.769,1604
2023-01-21,HKG-JFK,US,217,5861,0.791,1257
2023-01-22,HKG-JFK,US,237,5053,0.764,1656
2023-01-23,HKG-JFK,US,267,5033,0.867,1685
2023-01-24,HKG-JFK,US,261,5204,0.865,2127
2023-01-25,HKG-JFK,US,262,4758,0.794,1584
2023-01-26,HKG-JFK,US,251,5275,0.801,2106
2023-01-27,HKG-JFK,US,228,5729,0.753,1874
2023-01-28,HKG-JFK,US,224,4168,0.829,1412
2023-01-29,HKG-JFK,US,255,5884,0.803,2000
2023-01-30,HKG-JFK,US,253,5341,0.795,1736
2023-01-31,HKG-JFK,US,261,5100,0.755,2191
2023-02-01,HKG-JFK,US,254,5109,0.79,1694
2023-02-02,HKG-JFK,US,222,5241,0.755,1860
2023-02-03,HKG-JFK,US,226,4910,0.815,1468
2023-02-04,HKG-JFK,US,239,5382,0.82,1531
2023-02-05,HKG-JFK,US,248,4619,0.808,1700
2023-02-06,HKG-JFK,US,254,4598,0.798,1603
2023-02-07,HKG-JFK,US,245,5142,0.824,1591
2023-02-08,HKG-JFK,US,256,5344,0.786,1824
2023-02-09,HKG-JFK,US,225,4771,0.764,1526
2023-02-10,HKG-JFK,US,219,4684,0.785,1678
2023-02-11,HKG-JFK,US,241,5929,0.811,1887
2023-02-12,HKG-JFK,US,253,5052,0.825,2147
2023-02-13,HKG-JFK,US,248,5290,0.816,1911
2023-02-14,HKG-JFK,US,265,5452,0.793,1458
2023-02-15,HKG-JFK,US,216,4452,0.824,1309
2023-02-16,HKG-JFK,US,213,5041,0.776,1757
2023-02-17,HKG-JFK,US,240,4490,0.778,1423
2023-02-18,HKG-JFK,US,255,5440,0.793,1476
2023-02-19,HKG-JFK,US,245,5673,0.774,2073
2023-02-20,HKG-JFK,US,254,5747,0.831,1914
2023-02-21,HKG-JFK,US,250,5259,0.842,1378
2023-02-22,HKG-JFK,US,244,5250,0.812,1702
2023-02-23,HKG-JFK,US,221,5043,0.832,1698
2023-02-24,HKG-JFK,US,243,5064,0.83,1479
2023-02-25,HKG-JFK,US,242,4624,0.769,1801
2023-02-26,HKG-JFK,US,262,5222,0.833,1562
2023-02-27,HKG-JFK,US,274,4933,0.836,2261
2023-02-28,HKG-JFK,US,265,5215,0.799,1460
2023-03-01,HKG-JFK,US,237,4742,0.77,1554
2023-03-02,HKG-JFK,US,249,5163,0.869,1479
2023-03-03,HKG-JFK,US,277,4860,0.833,1798
2023-03-04,HKG-JFK,US,252,5281,0.808,1912
2023-03-05,HKG-JFK,US,265,5057,0.791,1612
2023-03-06,HKG-JFK,US,267,4709,0.796,1558
2023-03-07,HKG-JFK,US,259,4373,0.795,1527
2023-03-08,HKG-JFK,US,256,5170,0.834,1655
2023-03-09,HKG-JFK,US,241,4603,0.788,1542
2023-03-10,HKG-JFK,US,220,5371,0.816,1739
2023-03-11,HKG-JFK,US,250,5258,0.758,1790
2023-03-12,HKG-JFK,US,267,5198,0.831,2113
2023-03-13,HKG-JFK,US,250,4668,0.828,1407
2023-03-14,HKG-JFK,US,246,4561,0.787,1705
2023-03-15,HKG-JFK,US,231,4387,0.776,1800
2023-03-16,HKG-JFK,US,222,4904,0.828,1617
2023-03-17,HKG-JFK,US,235,5356,0.79,1870
2023-03-18,HKG-JFK,US,267,4829,0.853,1553
2023-03-19,HKG-JFK,US,261,5140,0.826,1509
2023-03-20,HKG-JFK,US,265,4966,0.817,1792
2023-03-21,HKG-JFK,US,252,5353,0.826,1931
2023-03-22,HKG-JFK,US,268,5835,0.85,2251
2023-03-23,HKG-JFK,US,240,4292,0.75,1339
2023-03-24,HKG-JFK,US,231,4588,0.799,1963
2023-03-25,HKG-JFK,US,233,5194,0.758,1299
2023-03-26,HKG-JFK,US,288,4524,0.857,2393
2023-03-27,HKG-JFK,US,281,5385,0.849,1599
2023-03-28,HKG-JFK,US,251,5391,0.786,1615
2023-03-29,HKG-JFK,US,255,5142,0.824,2016
2023-03-30,HKG-JFK,US,221,5295,0.801,1778
2023-03-31,HKG-JFK,US,239,4394,0.834,1512
2023-04-01,HKG-JFK,US,257,4694,0.864,1684
2023-04-02,HKG-JFK,US,262,4993,0.784,1850
2023-04-03,HKG-JFK,US,296,4756,0.847,1720
2023-04-04,HKG-JFK,US,267,4826,0.795,1941
2023-04-05,HKG-JFK,US,247,4880,0.798,1445
2023-04-06,HKG-JFK,US,224,5331,0.734,1471
2023-04-07,HKG-JFK,US,234,5640,0.825,1755
2023-04-08,HKG-JFK,US,270,4657,0.852,1968
2023-04-09,HKG-JFK,US,282,4789,0.797,2099
2023-04-10,HKG-JFK,US,277,4754,0.842,1554
2023-04-11,HKG-JFK,US,275,5125,0.822,1863
2023-04-12,HKG-JFK,US,254,5168,0.875,2124
2023-04-13,HKG-JFK,US,253,6173,0.828,1814
2023-04-14,HKG-JFK,US,249,4550,0.797,2075
2023-04-15,HKG-JFK,US,260,4881,0.82,1975
2023-04-16,HKG-JFK,US,278,4886,0.805,2302
2023-04-17,HKG-JFK,US,283,4314,0.819,2107
2023-04-18,HKG-JFK,US,277,5310,0.833,2277
2023-04-19,HKG-JFK,US,251,4683,0.803,1570
2023-04-20,HKG-JFK,US,238,4203,0.793,1405
2023-04-21,HKG-JFK,US,234,4852,0.817,1450
2023-04-22,HKG-JFK,US,227,4812,0.822,1828
2023-04-23,HKG-JFK,US,276,4369,0.817,1851
2023-04-24,HKG-JFK,US,274,5164,0.796,2229
2023-04-25,HKG-JFK,US,270,5277,0.797,1937
2023-04-26,HKG-JFK,US,211,4704,0.775,1369
2023-04-27,HKG-JFK,US,239,4928,0.737,1504
2023-04-28,HKG-JFK,US,224,5142,0.759,1823
2023-04-29,HKG-JFK,US,244,5070,0.811,1582
2023-04-30,HKG-JFK,US,241,4365,0.789,1326
2023-05-01,HKG-JFK,US,261,5198,0.808,2170
2023-05-02,HKG-JFK,US,258,5039,0.825,1768
2023-05-03,HKG-JFK,US,238,4921,0.817,1845
2023-05-04,HKG-JFK,US,228,4336,0.784,1466
2023-05-05,HKG-JFK,US,210,4635,0.758,1503
2023-05-06,HKG-JFK,US,254,4592,0.805,2027
2023-05-07,HKG-JFK,US,253,5108,0.837,1727
2023-05-08,HKG-JFK,US,281,4350,0.79,2136
2023-05-09,HKG-JFK,US,283,5145,0.827,2283
2023-05-10,HKG-JFK,US,216,5001,0.782,1653
2023-05-11,HKG-JFK,US,233,4996,0.83,1571
2023-05-12,HKG-JFK,US,249,4953,0.807,1906
2023-05-13,HKG-JFK,US,230,6065,0.812,1735
2023-05-14,HKG-JFK,US,265,5693,0.842,2243
2023-05-15,HKG-JFK,US,283,4815,0.831,2074
2023-05-16,HKG-JFK,US,264,4692,0.821,1865
2023-05-17,HKG-JFK,US,268,5735,0.822,1881
2023-05-18,HKG-JFK,US,224,5388,0.787,1795
2023-05-19,HKG-JFK,US,243,4737,0.806,1682
2023-05-20,HKG-JFK,US,250,5719,0.832,1546
2023-05-21,HKG-JFK,US,242,5044,0.778,1976
2023-05-22,HKG-JFK,US,271,4990,0.779,1759
2023-05-23,HKG-JFK,US,234,5145,0.864,1367
2023-05-24,HKG-JFK,US,212,5513,0.819,1385
2023-05-25,HKG-JFK,US,222,5384,0.813,1553
2023-05-26,HKG-JFK,US,234,4104,0.796,1786
2023-05-27,HKG-JFK,US,237,4752,0.831,1996
2023-05-28,HKG-JFK,US,269,5296,0.853,2155
2023-05-29,HKG-JFK,US,260,4985,0.809,1670
2023-05-30,HKG-JFK,US,236,4838,0.811,1879
2023-05-31,HKG-JFK,US,234,5347,0.835,1825
2023-06-01,HKG-JFK,US,231,4854,0.841,1905
2023-06-02,HKG-JFK,US,205,5014,0.837,1607
2023-06-03,HKG-JFK,US,239,5166,0.774,1892
2023-06-04,HKG-JFK,US,227,4702,0.831,1841
2023-06-05,HKG-JFK,US,250,5091,0.802,1590
2023-06-06,HKG-JFK,US,244,4955,0.827,2027
2023-06-07,HKG-JFK,US,231,4826,0.753,1408
2023-06-08,HKG-JFK,US,241,5102,0.766,1770
2023-06-09,HKG-JFK,US,217,5568,0.788,1431
2023-06-10,HKG-JFK,US,234,5137,0.762,1724
2023-06-11,HKG-JFK,US,237,5292,0.78,1779
2023-06-12,HKG-JFK,US,252,4889,0.824,1872
2023-06-13,HKG-JFK,US,231,5586,0.832,1686
2023-06-14,HKG-JFK,US,234,4656,0.767,1864
2023-06-15,HKG-JFK,US,191,5317,0.772,1209
2023-06-16,HKG-JFK,US,220,5180,0.77,1244
2023-06-17,HKG-JFK,US,226,4453,0.793,1411
2023-06-18,HKG-JFK,US,261,5234,0.781,1678
2023-06-19,HKG-JFK,US,254,5237,0.836,1518
2023-06-20,HKG-JFK,US,235,4709,0.746,1933
2023-06-21,HKG-JFK,US,224,5171,0.757,1514
2023-06-22,HKG-JFK,US,239,4981,0.803,1727
2023-06-23,HKG-JFK,US,238,4545,0.811,1556
2023-06-24,HKG-JFK,US,212,4930,0.831,1529
2023-06-25,HKG-JFK,US,239,4801,0.88,1437
2023-06-26,HKG-JFK,US,230,4247,0.842,1330
2023-06-27,HKG-JFK,US,265,4400,0.862,1761
2023-06-28,HKG-JFK,US,229,4297,0.844,1632
2023-06-29,HKG-JFK,US,206,5205,0.765,1162
2023-06-30,HKG-JFK,US,199,4216,0.81,1503
2023-07-01,HKG-JFK,US,240,5658,0.798,1802
2023-07-02,HKG-JFK,US,255,5115,0.845,1983
2023-07-03,HKG-JFK,US,298,5525,0.808,2383
2023-07-04,HKG-JFK,US,271,5824,0.858,1877
2023-07-05,HKG-JFK,US,245,5429,0.769,1665
2023-07-06,HKG-JFK,US,253,5609,0.772,1580
2023-07-07,HKG-JFK,US,257,5465,0.795,2113
2023-07-08,HKG-JFK,US,224,6131,0.785,1887
2023-07-09,HKG-JFK,US,259,6134,0.823,1767
2023-07-10,HKG-JFK,US,274,5779,0.834,1927
2023-07-11,HKG-JFK,US,284,5105,0.829,2309
2023-07-12,HKG-JFK,US,247,5315,0.819,1738
2023-07-13,HKG-JFK,US,207,5509,0.755,1352
2023-07-14,HKG-JFK,US,230,5719,0.816,1379
2023-07-15,HKG-JFK,US,212,4905,0.85,1324
2023-07-16,HKG-JFK,US,262,5202,0.819,1706
2023-07-17,HKG-JFK,US,266,5565,0.806,2230
2023-07-18,HKG-JFK,US,255,4970,0.826,1778
2023-07-19,HKG-JFK,US,255,5821,0.811,2138
2023-07-20,HKG-JFK,US,206,6069,0.764,1273
2023-07-21,HKG-JFK,US,221,5037,0.759,1300
2023-07-22,HKG-JFK,US,222,5178,0.773,1437
2023-07-23,HKG-JFK,US,244,5426,0.826,1820
2023-07-24,HKG-JFK,US,249,5712,0.83,1574
2023-07-25,HKG-JFK,US,247,5160,0.783,1491
